Movie,Character_ID,Line_Index,Dialogue,Character
Harry Potter and the Deathly Hallows: Part 2,BELLATRIX_35,1020,"Oh dear, I missed a spot, didn’t I? Hold still... (CONTINUED)",BELLATRIX
Harry Potter and the Deathly Hallows: Part 2,RON_24,1028,"Couldn’t do anything about that bit in the back that’s always flipping up, could you? Dead annoying --",RON
Harry Potter and the Deathly Hallows: Part 2,RON_25,1034,"Never mind. I’m good. (peering warily at her) That is you in there, isn’t it?",RON
Harry Potter and the Deathly Hallows: Part 2,HARRY_54,1040,"You can give that to Hermione to hold, all right, Griphook?",HARRY
Harry Potter and the Deathly Hallows: Part 2,WARLOCK_1,1055,Madam Lestrange.,WARLOCK
Harry Potter and the Deathly Hallows: Part 2,BELLATRIX_36,1057,"(cheerily) Good morning. The Warlock eyes her oddly, then continues on. As",BELLATRIX
Harry Potter and the Deathly Hallows: Part 2,GRIPHOOK_19,1066,"Good morning? Good morning? You’re Bellatrix Lestrange, not some dewy-eyed schoolgirl!",GRIPHOOK
Harry Potter and the Deathly Hallows: Part 2,RON_26,1070,Hey. Easy.,RON
Harry Potter and the Deathly Hallows: Part 2,HERMIONE_11,1076,He’s right. I was being stupid.,HERMIONE
Harry Potter and the Deathly Hallows: Part 2,HARRY_55,1080,"C’mon. Let’s do it. A GUST of WIND BLOWS and we SHIFT TO a FADING POSTER of HARRY flapping on the brick wall, bearing the caption “UNDESIRABLE NUMBER ONE.” On the wall, in SHADOW, we see Griphook clamber onto Harry’s back. As Ron pitches the cloak over them... they vanish.",HARRY
Harry Potter and the Deathly Hallows: Part 2,AGED GOBLIN_1,1099,Identification.,AGED GOBLIN
Harry Potter and the Deathly Hallows: Part 2,BELLATRIX_37,1101,I hardly think that will be necessary. (CONTINUED),BELLATRIX
Harry Potter and the Deathly Hallows: Part 2,AGED GOBLIN_2,1107,(looking up) Madam Lestrange! Dear me! How may I help you today?,AGED GOBLIN
Harry Potter and the Deathly Hallows: Part 2,BELLATRIX_38,1111,I wish to enter my vault.,BELLATRIX
Harry Potter and the Deathly Hallows: Part 2,AGED GOBLIN_3,1113,"I see. Very well. Excuse me, won’t you? The goblin slips off his stool, goes to consult with another, even more ancient goblin (BOGROD).",AGED GOBLIN
Harry Potter and the Deathly Hallows: Part 2,BELLATRIX_39,1118,"I don’t like to be kept waiting. Hermione’s tone is harsh, authoritative. She turns to Ron, raises an eyebrow. He nods, mouths “Well done,” then looks away, eyeing the guards stationed about the room. One looks up, meets his gaze.",BELLATRIX
Harry Potter and the Deathly Hallows: Part 2,TALL GOBLIN_1,1124,Next.,TALL GOBLIN
Harry Potter and the Deathly Hallows: Part 2,BELLATRIX_40,1127,He’s with me. (with utter disdain) As difficult as that may be to imagine.,BELLATRIX
Harry Potter and the Deathly Hallows: Part 2,RON_27,1144,What do you mean? (CONTINUED),RON
Harry Potter and the Deathly Hallows: Part 2,BOGROD_1,1154,Madam Lestrange. Would you mind presenting your wand?,BOGROD
Harry Potter and the Deathly Hallows: Part 2,BELLATRIX_41,1157,"And why should I do that? Just then, the guard across the room begins to walk toward Ron. Ron’s eyes dance. He averts his face, WHISPERS:",BELLATRIX
Harry Potter and the Deathly Hallows: Part 2,RON_28,1162,"Harry, what do we do? Harry...? No response. Ron extends his hand as casually as he can, finds only empty space. We --",RON
Harry Potter and the Deathly Hallows: Part 2,BOGROD_2,1170,"It’s the bank’s policy. I’m sure you understand, given the current climate --",BOGROD
Harry Potter and the Deathly Hallows: Part 2,BELLATRIX_42,1174,"No, I most certainly do not understand -- Sensing Harry’s presence, she falters, her own voice emerging through Bellatrix’s. Bogrod eyes her intensely.",BELLATRIX
Harry Potter and the Deathly Hallows: Part 2,BOGROD_3,1179,"I’m afraid I must insist. As the guard closes on Ron, Ron looks about frantically, reaching for his wand when a GUST of WIND fills the Hall, sending the ledgers trembling again. The guard approaching Ron shifts his gaze briefly to the entrance, as do the Aged Goblin and Bogrod. None see Harry’s hand slip from the cloak, his wand pointed at Bogrod. (CONTINUED)",BOGROD
Harry Potter and the Deathly Hallows: Part 2,HARRY_56,1190,Imperio. The door glides shut. The wind dies. Bogrod blinks.,HARRY
Harry Potter and the Deathly Hallows: Part 2,BOGROD_4,1193,"Very well, Madam Lestrange. If you will follow me.",BOGROD
Harry Potter and the Deathly Hallows: Part 2,AGED GOBLIN_4,1196,"But... Bogrod, there have been special instructions regarding the Lestrange vault.",AGED GOBLIN
Harry Potter and the Deathly Hallows: Part 2,BOGROD_5,1200,I’m fully aware of that. I’m also aware the Lestranges are one of our oldest and most respected families.,BOGROD
Harry Potter and the Deathly Hallows: Part 2,AGED GOBLIN_5,1205,"Yes, sir, but our instructions are very specific --",AGED GOBLIN
Harry Potter and the Deathly Hallows: Part 2,BOGROD_6,1208,"Let me be specific with you, Ricbert. I’ve run this bank for forty-five years, long before anyone had even heard of a Death Eater. The day may come that they feel they can run this place better than me, but that day has not yet arrived. Am I understood! The Aged Goblin hesitates, then nods. Bogrod turns to Hermione.",BOGROD
Harry Potter and the Deathly Hallows: Part 2,BOGROD_7,1219,"Madam, if you will, I will escort you myself. (to the guard) Teffington, see to that door, will you. The guard glances at Ron, then reluctantly heads for the entrance. Ron quickly falls in line behind Hermione as",BOGROD
Harry Potter and the Deathly Hallows: Part 2,HARRY_57,1236,How long before they come after us?,HARRY
Harry Potter and the Deathly Hallows: Part 2,GRIPHOOK_20,1239,"Time will tell. Harry’s eyes meet Griphook’s in the flickering darkness, then Ron’s face appears over Harry’s shoulder.",GRIPHOOK
Harry Potter and the Deathly Hallows: Part 2,RON_29,1243,What’s that? Up ahead.,RON
Harry Potter and the Deathly Hallows: Part 2,GRIPHOOK_21,1247,"I should have known -- Furiously, Griphook starts to throw levers, trying to slow the cart.",GRIPHOOK
Harry Potter and the Deathly Hallows: Part 2,HARRY_58,1251,"What is that, Griphook? The wheels SCREECH, throwing off SPARKS.",HARRY
Harry Potter and the Deathly Hallows: Part 2,HARRY_59,1254,Griphook! What is that!,HARRY
Harry Potter and the Deathly Hallows: Part 2,HARRY_60,1276,Well done. Hey. (studying her) You look like... you.,HARRY
Harry Potter and the Deathly Hallows: Part 2,GRIPHOOK_22,1282,The Thief’s Downfall. Washes away all enchantments. Can be deadly.,GRIPHOOK
Harry Potter and the Deathly Hallows: Part 2,RON_30,1285,You don’t say. (as the cart’s alarms grow faint) Just out of interest... is there any other way out of here?,RON
Harry Potter and the Deathly Hallows: Part 2,GRIPHOOK_23,1291,No. Before the trio can savor this tidbit:,GRIPHOOK
Harry Potter and the Deathly Hallows: Part 2,BOGROD_8,1294,What the devil are you all doing down here!,BOGROD
Harry Potter and the Deathly Hallows: Part 2,GRIPHOOK_24,1299,We need him!,GRIPHOOK
Harry Potter and the Deathly Hallows: Part 2,BOGROD_9,1301,"Is this your doing, Griphook? You have no rights here anymore. When you gave up your keys, you --",BOGROD
Harry Potter and the Deathly Hallows: Part 2,RON_31,1306,"Imperio! Bogrod blinks, resumes his mild demeanor. Harry and",RON
Harry Potter and the Deathly Hallows: Part 2,GRIPHOOK_25,1314,"Well done. The trio watch the goblins go, exchange a glance. Unnerved. Just then a MOAN is heard, DEEP and unsettling, coming from down the tunnel. Ron cocks his ear in disbelief.",GRIPHOOK
Harry Potter and the Deathly Hallows: Part 2,RON_32,1320,No. It’s not possible...,RON
Harry Potter and the Deathly Hallows: Part 2,RON_33,1330,Bloody hell. That’s a Welsh Green.,RON
Harry Potter and the Deathly Hallows: Part 2,HERMIONE_12,1333,"It looks like it’s been down here forever. HINGES SQUEAL SHARPLY and they jump, watch Griphook -- in the SHADOWS -- take something from a wooden box on the wall. An ODD-LOOKING METAL INSTRUMENT. As he steps into the light, he tosses it to Hermione. She glances from it to Griphook, sees him eyeing her with a strange intensity.",HERMIONE
Harry Potter and the Deathly Hallows: Part 2,GRIPHOOK_26,1342,Go on.,GRIPHOOK
Harry Potter and the Deathly Hallows: Part 2,RON_34,1349,"It’s been trained to expect pain when it hears the noise. Hermione’s eyes flash to Ron, then to the SCARS on the dragon’s face and neck.",RON
Harry Potter and the Deathly Hallows: Part 2,HERMIONE_13,1354,That’s barbaric. I... (CONTINUED),HERMIONE
Harry Potter and the Deathly Hallows: Part 2,GRIPHOOK_27,1361,"We’ll only have a few seconds. In other words... they’ll be no do- overs. Understood? The trio eye the dragon, nod.",GRIPHOOK
Harry Potter and the Deathly Hallows: Part 2,GRIPHOOK_28,1366,"Ready, Bogrod?",GRIPHOOK
Harry Potter and the Deathly Hallows: Part 2,BOGROD_10,1368,Hm? Oh. Yes. Of course.,BOGROD
Harry Potter and the Deathly Hallows: Part 2,RON_35,1385,Blimey...,RON
Harry Potter and the Deathly Hallows: Part 2,HERMIONE_14,1387,Look.,HERMIONE
Harry Potter and the Deathly Hallows: Part 2,HERMIONE_15,1391,No wonder Bellatrix thought it was real.,HERMIONE
Harry Potter and the Deathly Hallows: Part 2,RON_36,1401,"Is it here, Harry? Can you feel anything?",RON
Harry Potter and the Deathly Hallows: Part 2,HERMIONE_16,1424,"It’s hot! All eyes turn to the bowl, WOBBLING MADLY on the floor, when... it SPLITS APART and begins to MULTIPLY.",HERMIONE
Harry Potter and the Deathly Hallows: Part 2,GRIPHOOK_29,1428,"They’ve added Gemino and Flagrante Curses! Everything you touch will burn and multiply! The multiplying bowls skitter across the floor and flip into the air. As one caroms off Ron’s shoe, it bursts into twenty more.",GRIPHOOK
Harry Potter and the Deathly Hallows: Part 2,HERMIONE_17,1435,"Ron, your foot! It’s SMOKING. As Ron stamps the ground, Harry pivots, tipping a towering STACK of GALLEONS to the floor where they multiply like cockroaches. Instantly, the room is a RIOT of multiplying white-hot metal.",HERMIONE
Harry Potter and the Deathly Hallows: Part 2,GRIPHOOK_30,1441,We’ll be crushed! Hurry! (CONTINUED),GRIPHOOK
Harry Potter and the Deathly Hallows: Part 2,HARRY_61,1448,That’s it. Up there.,HARRY
Harry Potter and the Deathly Hallows: Part 2,HERMIONE_18,1450,How’re we going to reach it?,HERMIONE
Harry Potter and the Deathly Hallows: Part 2,HARRY_62,1452,Give me the sword! The real one.,HARRY
Harry Potter and the Deathly Hallows: Part 2,RON_37,1466,Keep going!,RON
Harry Potter and the Deathly Hallows: Part 2,HERMIONE_19,1478,Harry! Behind you!,HERMIONE
Harry Potter and the Deathly Hallows: Part 2,RON_38,1487,The cup! (CONTINUED),RON
Harry Potter and the Deathly Hallows: Part 2,HERMIONE_20,1496,In here!,HERMIONE
Harry Potter and the Deathly Hallows: Part 2,HARRY_63,1502,"We have a deal, Griphook. Griphook looks up. A kind of madness burns in his eyes.",HARRY
Harry Potter and the Deathly Hallows: Part 2,GRIPHOOK_31,1505,"I said I’d get you in. I never said anything about getting you out. Pivoting swiftly, he SLAMS Bogrod’s hand to the door and as it melts, Harry, Ron and Hermione ride an avalanche of silver and gold into the outer chamber.",GRIPHOOK
Harry Potter and the Deathly Hallows: Part 2,HARRY_64,1517,"Griphook! Griphook! But Griphook merely looks back, grins madly and, sword in hand, rushes to join the approaching throng.",HARRY
Harry Potter and the Deathly Hallows: Part 2,GRIPHOOK_32,1521,Thieves! Help! Thieves!,GRIPHOOK
Harry Potter and the Deathly Hallows: Part 2,RON_39,1523,"Foul little git. Least we’ve got Bogrod. The dragon SPITS again, reducing Bogrod to dust.",RON
Harry Potter and the Deathly Hallows: Part 2,RON_40,1527,That’s unfortunate. (CONTINUED),RON
Harry Potter and the Deathly Hallows: Part 2,HERMIONE_21,1532,We can’t just stand here! Who’s got an idea?,HERMIONE
Harry Potter and the Deathly Hallows: Part 2,RON_41,1535,You’re asking us? You’re the brilliant one.,RON
Harry Potter and the Deathly Hallows: Part 2,HERMIONE_22,1538,I’ve got something. But it’s mad.,HERMIONE
Harry Potter and the Deathly Hallows: Part 2,HERMIONE_23,1543,Relashio! The IRON CUFFS on the dragon snap free.,HERMIONE
Harry Potter and the Deathly Hallows: Part 2,RON_42,1546,That’s your idea?,RON
Harry Potter and the Deathly Hallows: Part 2,HARRY_65,1548,Come on!,HARRY
Harry Potter and the Deathly Hallows: Part 2,HERMIONE_24,1554,"It doesn’t realize it’s free! (trying out spells) Leviosa! Aviatus! Ex Cappa! Nothing. Ron and Harry glance at each other and then -- as if reading each other’s mind -- raise their wands high and, as one, JAB the dragon with the tip of their wands. It ROARS, rears, and soars into the air. As it caroms off the sides of the tunnel and scrapes the ceiling, the trio duck, watching the goblins scatter like skittles and dust and debris rain down. Harry looks back, sees the dragon’s SPIKED TAIL THRASHING, the tunnel caving.",HERMIONE
Harry Potter and the Deathly Hallows: Part 2,RON_43,1583,That was brilliant! BRILLIANT!,RON
Harry Potter and the Deathly Hallows: Part 2,RON_44,1587,Bloody hell.,RON
Harry Potter and the Deathly Hallows: Part 2,HARRY_66,1608,"We’re dropping! The dragon circles, lower and lower. A lake shimmers.",HARRY
Harry Potter and the Deathly Hallows: Part 2,RON_45,1611,I say we jump!,RON
Harry Potter and the Deathly Hallows: Part 2,HERMIONE_25,1613,When?,HERMIONE
Harry Potter and the Deathly Hallows: Part 2,HARRY_67,1615,NOW!,HARRY
Harry Potter and the Deathly Hallows: Part 2,VOLDEMORT_1,1642,"The boy has discovered our secret, Nagini. We must find out just how much he knows. We must return to our hiding places and see if the others are safe. A RAPID SUCCESSION OF IMAGES FLASH: Dumbledore’s DESK DRAWER sliding open, revealing TOM RIDDLE’S DIARY and a RING with a BLACK STONE; the underground LAKE; an OLD WOMAN (HEPZIBAH SMITH) in a PARLOR, her teeth black with age, opening a box to reveal Helga Hufflepuff’s CUP; HOGWARTS CASTLE; the FACE of a BEAUTIFUL, SAD-EYED WOMAN (HELENA RAVENCLAW) standing with her EQUALLY-BEAUTIFUL MOTHER (ROWENA RAVENCLAW); the LESTRANGE’S VAULT at GRINGOTTS; a TARNISHED TIARA, a filagreed RAVENCLAW EAGLE among the crown’s detail; HARRY HIMSELF, staring STRAIGHT INTO CAMERA, EYES DARK, THE SURFACE OF HIS SKIN TREMBLING LIKE WATER; NAGINI, FANGS FLASHING...",VOLDEMORT
Harry Potter and the Deathly Hallows: Part 2,VOLDEMORT_2,1660,"(to Nagini) And you, my friend, must stay close... As the great snake wends its way around Voldemort’s feet, we see a BLOODY HAND gripping the Sword of Gryffindor. It is Griphook, eyes blank, body still. As we watch, the sword slowly... VANISHES.",VOLDEMORT
Harry Potter and the Deathly Hallows: Part 2,HARRY_68,1681,(out of breath) You-Know-Who. He knows we broke into Gringotts. He knows what we took. He knows we’re hunting Horcruxes.,HARRY
Harry Potter and the Deathly Hallows: Part 2,HERMIONE_26,1687,How is it you --,HERMIONE
Harry Potter and the Deathly Hallows: Part 2,HARRY_69,1689,I saw him.,HARRY
Harry Potter and the Deathly Hallows: Part 2,HERMIONE_27,1691,"You let him in! Harry, you can’t --",HERMIONE
Harry Potter and the Deathly Hallows: Part 2,HARRY_70,1694,"I can’t always help it, Hermione! (frowning) Maybe I can. I don’t know.",HARRY
Harry Potter and the Deathly Hallows: Part 2,RON_46,1698,Never mind! What did you see?,RON
Harry Potter and the Deathly Hallows: Part 2,HARRY_71,1700,He’s angry. But he’s scared too. He’s going to make sure the other Horcruxes are safe.,HARRY
Harry Potter and the Deathly Hallows: Part 2,RON_47,1704,What happens when he finds out four are gone?,RON
Harry Potter and the Deathly Hallows: Part 2,HARRY_72,1707,I reckon he’ll do anything to stop us from finding the rest. There’s more: one of them’s at Hogwarts. HERMIONE/RON What?,HARRY
Harry Potter and the Deathly Hallows: Part 2,HERMIONE_28,1713,You saw it?,HERMIONE
Harry Potter and the Deathly Hallows: Part 2,HARRY_73,1715,"I saw the castle. And Rowena Ravenclaw. I think it must have something to do with her. We have to go there, now. (CONTINUED)",HARRY
Harry Potter and the Deathly Hallows: Part 2,HERMIONE_29,1723,Tonight? But we have to plan. We have to figure out what --,HERMIONE
Harry Potter and the Deathly Hallows: Part 2,HARRY_74,1726,"Honestly, Hermione, when have any of our plans actually worked? We plan, we get there and all hell breaks loose.",HARRY
